employment_years,num_open_credit_acc,annual_income,loan_grade,credit_history,purpose,home,addr_state,loan_status
3,14,51600.0,B,9.2,debt,MORTGAGE,CA,1
4,14,51600.0,B,9.2,debt,MORTGAGE,CA,1
4,8,51600.0,F,7.3,debt,MORTGAGE,WY,1
4,4,51500.0,B,11.6,debt,MORTGAGE,WA,1
4,6,51504.0,B,5.0,debt,MORTGAGE,WA,1
1,8,30000.0,B,4.2,purchase,RENT,MA,1
1,8,30000.0,B,4.6,purchase,RENT,CA,1
1,6,30000.0,B,4.7,debt,RENT,LA,1
1,6,30000.0,B,4.6,purchase,RENT,PA,1
1,6,30000.0,B,5.6,purchase,RENT,CA,1
4,6,48000.0,B,3.0,purchase,RENT,CA,1
1,3,48000.0,A,18.6,purchase,OTHER,CA,1
0,3,48000.0,D,21.8,purchase,OWN,OK,1
8,5,48000.0,G,24.7,debt,MORTGAGE,MD,1
0,6,48000.0,D,25.9,educational,RENT,FL,1
1,9,55000.0,B,13.3,debt,MORTGAGE,FL,1
1,6,55000.0,B,11.4,purchase,MORTGAGE,PA,1
1,8,55000.0,C,12.8,debt,RENT,AZ,1
1,5,55000.0,F,10.1,purchase,MORTGAGE,PA,1
1,9,55000.0,A,15.4,purchase,OWN,IA,1
10,11,85000.0,E,11.6,debt,MORTGAGE,CA,1
10,13,85000.0,B,12.6,debt,MORTGAGE,FL,1
10,13,85000.0,E,12.5,debt,MORTGAGE,MI,1
10,8,85000.0,B,17.9,debt,MORTGAGE,MA,1
6,11,85000.0,B,15.3,debt,MORTGAGE,CA,1
1,3,51541.4,B,5.7,purchase,RENT,TX,1
1,2,4080.0,B,3.0,purchase,RENT,WI,1
1,12,51504.0,B,9.5,purchase,RENT,WI,1
1,3,51541.4,B,5.7,purchase,MORTGAGE,TX,1
1,2,51504.0,D,6.8,debt,RENT,TX,1
1,5,50000.0,B,10.4,debt,MORTGAGE,WA,1
1,5,50000.0,F,8.7,debt,RENT,KS,1
1,6,50000.0,B,10.4,debt,MORTGAGE,FL,1
1,6,50000.0,C,9.5,educational,RENT,GA,1
1,9,70000.0,A,10.4,debt,RENT,MO,1
1,7,70000.0,B,9.8,debt,MORTGAGE,CA,1
1,7,70000.0,B,3.0,purchase,RENT,CA,1
1,2,70000.0,B,9.7,purchase,RENT,CA,1
4,9,70000.0,B,8.5,purchase,RENT,CA,1
5,11,60000.0,B,9.4,purchase,MORTGAGE,PA,1
5,11,60000.0,B,8.6,debt,MORTGAGE,CA,1
5,12,60000.0,B,9.3,purchase,RENT,CA,1
4,11,60000.0,B,7.7,purchase,RENT,OR,1
6,12,60000.0,B,5.7,purchase,MORTGAGE,CT,1
10,11,62000.0,B,11.7,purchase,MORTGAGE,NY,1
10,8,62000.0,B,17.0,purchase,MORTGAGE,KY,1
10,5,62000.0,B,14.9,purchase,MORTGAGE,OK,1
10,14,62000.0,B,15.1,purchase,MORTGAGE,SC,1
10,13,62000.0,E,12.8,debt,MORTGAGE,OH,1
