age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income
90,Private,Bachelors,Single,White-Collar,White,Male,50,0.819
20,Private,Bachelors,Single,Blue-Collar,White,Female,13,0.801
18,Private,Some-college,Single,Sales,White,Female,24,0.705
23,Private,Some-college,Separated,Service,Other,Male,24,0.748
90,Private,Some-college,Single,Service,White,Female,25,0.658
18,Private,Some-college,Single,Service,Other,Female,36,0.709
28,Private,Assoc,Single,Service,Other,Female,19,0.723
22,Private,Some-college,Separated,Service,Other,Female,36,0.745
26,Private,Assoc,Single,Service,Other,Female,42,0.737
55,Private,Assoc,Single,Professional,Other,Female,35,0.786
90,Private,Assoc,Single,Service,Other,Female,46,0.782
28,Private,Assoc,Divorced,White-Collar,White,Male,35,0.693
17,Private,Assoc,Divorced,White-Collar,Other,Female,50,0.83
38,Private,Assoc,Widowed,White-Collar,White,Male,52,0.76
90,Private,Assoc,Divorced,Sales,White,Male,50,0.746
28,Private,Assoc,Divorced,White-Collar,White,Male,69,0.693
24,Private,Some-college,Single,Blue-Collar,White,Female,28,0.718
30,Private,School,Single,Blue-Collar,Other,Female,41,0.62
90,Private,School,Single,Blue-Collar,White,Female,40,0.548
17,Private,Assoc,Widowed,Blue-Collar,White,Female,40,0.731
21,Private,Bachelors,Single,Blue-Collar,White,Female,57,0.835
21,Private,Some-college,Single,Blue-Collar,White,Female,28,0.716
20,Other/Unknown,Some-college,Single,Sales,Other,Female,40,0.73
90,Private,Some-college,Separated,Professional,White,Female,40,0.73
17,Private,Bachelors,Single,Professional,White,Male,40,0.728
24,Private,Some-college,Single,Professional,Other,Female,55,0.773
54,Private,Bachelors,Single,Service,Other,Female,19,0.821
17,Private,Bachelors,Single,Service,Other,Female,37,0.783
54,Other/Unknown,Assoc,Widowed,Service,Other,Male,36,0.564
68,Private,Bachelors,Single,Professional,Other,Female,36,0.865
90,Private,Bachelors,Single,Service,Other,Female,46,0.858
23,Private,Bachelors,Single,Sales,White,Female,14,0.751
17,Private,Bachelors,Single,Sales,Other,Male,30,0.88
24,Private,Assoc,Separated,White-Collar,White,Female,35,0.763
32,Private,Bachelors,Married,Blue-Collar,White,Female,30,0.796
90,Private,Bachelors,Single,Sales,White,Female,29,0.876
37,Private,Bachelors,Married,Service,White,Female,29,0.633
20,Private,Some-college,Separated,White-Collar,White,Female,40,0.761
50,Private,Some-college,Widowed,Blue-Collar,White,Male,40,0.738
90,Private,Assoc,Married,Service,White,Female,41,0.709
37,Private,Some-college,Married,Service,Other,Female,50,0.693
47,Private,Some-college,Married,Sales,White,Male,35,0.715
53,Private,Some-college,Separated,Service,White,Female,44,0.684
17,Private,Bachelors,Married,Blue-Collar,White,Male,45,0.8
90,Private,Bachelors,Married,Service,White,Male,45,0.75
47,Private,Some-college,Married,Service,Other,Male,57,0.698
55,Private,Bachelors,Married,White-Collar,White,Male,25,0.812
17,Private,Bachelors,Married,White-Collar,White,Male,44,0.799
55,Other/Unknown,Bachelors,Married,Sales,White,Male,42,0.647
71,Private,Bachelors,Single,White-Collar,White,Male,41,0.817
90,Private,Bachelors,Married,White-Collar,White,Male,54,0.819
56,Private,Bachelors,Married,White-Collar,White,Male,34,0.813
56,Private,HS-grad,Married,White-Collar,Other,Female,49,0.72
41,Private,Assoc,Widowed,White-Collar,White,Male,51,0.762
71,Private,Bachelors,Married,Sales,White,Male,50,0.853
90,Private,HS-grad,Married,White-Collar,White,Male,61,0.545
55,Private,Bachelors,Married,Blue-Collar,Other,Male,26,0.845
56,Private,Bachelors,Married,Other/Unknown,White,Male,41,0.786
90,Private,HS-grad,Separated,Blue-Collar,Other,Female,41,0.749
25,Private,Assoc,Married,Sales,Other,Male,40,0.79
54,Private,HS-grad,Married,Blue-Collar,Other,Male,55,0.554
28,Private,Bachelors,Married,Sales,White,Male,23,0.789
17,Private,Bachelors,Married,Sales,White,Male,46,0.809
28,Private,Bachelors,Married,White-Collar,Other,Female,40,0.843
53,Private,Bachelors,Divorced,Sales,White,Male,39,0.814
90,Private,Bachelors,Married,Sales,White,Male,51,0.85
36,Private,Bachelors,Single,Blue-Collar,White,Male,27,0.801
17,Private,Bachelors,Single,Blue-Collar,Other,Male,40,0.846
90,Private,HS-grad,Single,Blue-Collar,White,Female,40,0.625
43,Private,Assoc,Single,Sales,White,Male,42,0.751
35,Private,Bachelors,Single,Blue-Collar,White,Male,57,0.807
53,Private,Assoc,Married,Sales,White,Male,43,0.751
52,Private,Assoc,Married,White-Collar,Other,Female,56,0.822
17,Private,Assoc,Widowed,Blue-Collar,White,Male,57,0.7
62,Private,Bachelors,Married,Blue-Collar,White,Male,54,0.806
90,Private,Assoc,Separated,Blue-Collar,White,Male,60,0.721
64,Private,School,Widowed,Sales,Other,Male,15,0.618
44,Private,Bachelors,Single,Sales,White,Female,20,0.807
65,Other/Unknown,Assoc,Widowed,White-Collar,White,Female,19,0.649
90,Private,School,Widowed,Blue-Collar,White,Female,20,0.598
65,Private,School,Widowed,Sales,White,Female,36,0.586
26,Private,Some-college,Single,Sales,White,Female,12,0.706
17,Private,Some-college,Separated,Sales,Other,Male,25,0.809
19,Private,Some-college,Single,White-Collar,White,Female,26,0.692
19,Private,Bachelors,Single,Sales,White,Female,39,0.78
90,Private,Some-college,Single,Sales,White,Female,25,0.786
53,Private,Bachelors,Married,Blue-Collar,White,Male,34,0.802
62,Other/Unknown,Bachelors,Widowed,Blue-Collar,White,Male,50,0.765
90,Private,HS-grad,Married,Blue-Collar,White,Female,51,0.608
17,Private,Bachelors,Married,Blue-Collar,White,Male,49,0.801
52,Private,HS-grad,Married,Sales,White,Male,61,0.615
43,Private,Bachelors,Married,White-Collar,White,Male,33,0.812
17,Private,Bachelors,Married,White-Collar,White,Male,52,0.802
43,Other/Unknown,Bachelors,Married,Sales,White,Male,50,0.667
58,Private,Bachelors,Divorced,White-Collar,White,Male,49,0.816
90,Private,Bachelors,Married,White-Collar,White,Male,59,0.819
35,Private,Bachelors,Married,Professional,White,Male,25,0.717
90,Private,Bachelors,Married,Professional,White,Male,41,0.724
25,Other/Unknown,Bachelors,Married,Sales,Other,Female,40,0.639
36,Private,Assoc,Widowed,Professional,White,Male,40,0.728
35,Private,Bachelors,Married,Professional,White,Male,59,0.738
49,Private,HS-grad,Married,Sales,Other,Male,37,0.645
23,Private,HS-grad,Widowed,Sales,White,Male,48,0.678
51,Other/Unknown,Assoc,Married,Sales,White,Female,48,0.549
90,Private,HS-grad,Separated,Sales,White,Male,48,0.702
50,Private,HS-grad,Married,Sales,White,Male,65,0.616
29,Private,Some-college,Single,White-Collar,White,Female,29,0.718
17,Private,Bachelors,Separated,White-Collar,White,Female,40,0.819
90,Private,HS-grad,Single,White-Collar,Other,Female,39,0.747
23,Private,HS-grad,Single,Sales,White,Male,40,0.582
21,Private,HS-grad,Single,White-Collar,Other,Female,54,0.702
44,Private,Bachelors,Divorced,White-Collar,White,Male,33,0.82
17,Private,Bachelors,Divorced,White-Collar,White,Male,52,0.823
44,Private,Bachelors,Divorced,White-Collar,Other,Female,50,0.88
52,Private,Bachelors,Married,Other/Unknown,White,Male,49,0.784
90,Private,Bachelors,Divorced,White-Collar,White,Male,58,0.795
53,Private,Bachelors,Married,Blue-Collar,White,Male,29,0.801
60,Other/Unknown,Bachelors,Widowed,Blue-Collar,White,Male,44,0.761
90,Private,HS-grad,Married,Blue-Collar,White,Female,46,0.608
17,Private,Bachelors,Married,Blue-Collar,White,Male,45,0.8
54,Private,HS-grad,Married,Sales,White,Male,57,0.614
61,Private,Bachelors,Married,Blue-Collar,Other,Male,27,0.843
58,Private,Bachelors,Married,Other/Unknown,White,Male,41,0.788
90,Private,HS-grad,Separated,Blue-Collar,Other,Female,40,0.749
29,Private,Assoc,Married,Sales,Other,Male,40,0.793
57,Private,HS-grad,Married,Blue-Collar,Other,Male,55,0.557
30,Private,HS-grad,Single,Sales,White,Male,30,0.581
26,Private,HS-grad,Separated,White-Collar,Other,Female,39,0.712
20,Private,Assoc,Single,Sales,White,Female,42,0.753
54,Private,HS-grad,Widowed,Blue-Collar,White,Female,40,0.683
90,Private,HS-grad,Single,Sales,Other,Female,45,0.752
