age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income
17,Private,Prof-school,Married,Service,White,Male,20,1
17,Private,Bachelors,Married,Service,White,Female,20,1
30,Private,Bachelors,Married,Sales,White,Male,20,1
59,Private,Doctorate,Married,Professional,White,Male,50,1
59,Private,Prof-school,Married,Professional,White,Male,50,1
59,Self-Employed,Bachelors,Married,Professional,White,Male,50,1
59,Private,Bachelors,Married,White-Collar,White,Male,50,1
59,Government,Masters,Married,Professional,White,Male,50,1
43,Self-Employed,Masters,Married,Professional,White,Male,50,1
43,Private,Masters,Married,Professional,Other,Male,50,1
43,Private,Assoc,Married,Professional,White,Male,50,1
43,Private,Bachelors,Married,Professional,White,Male,50,1
43,Government,Masters,Married,Professional,White,Male,50,1
49,Private,Masters,Married,White-Collar,White,Male,45,1
49,Private,Masters,Divorced,White-Collar,White,Male,45,1
49,Private,Bachelors,Married,White-Collar,White,Male,45,1
49,Private,Masters,Married,Sales,White,Male,45,1
48,Private,Masters,Married,White-Collar,White,Male,45,1
38,Private,Bachelors,Married,Sales,White,Male,50,1
38,Self-Employed,Bachelors,Married,Sales,White,Male,50,1
38,Private,Bachelors,Married,Professional,White,Male,50,1
38,Private,Bachelors,Married,White-Collar,White,Male,50,1
37,Private,Bachelors,Married,Sales,White,Male,50,1
34,Self-Employed,Doctorate,Married,Professional,White,Male,50,1
34,Private,Doctorate,Married,White-Collar,White,Male,50,1
34,Private,Prof-school,Married,Professional,White,Male,50,1
34,Private,Assoc,Married,Professional,White,Male,50,1
34,Private,Bachelors,Married,Professional,White,Male,50,1
