employment_years,num_open_credit_acc,annual_income,loan_grade,credit_history,purpose,home,addr_state,loan_status
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,178109.7,B,3.0,debt,RENT,FL,0.463
0.0,2.0,88965.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,323903.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,510963.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,251663.7,B,3.0,debt,RENT,FL,0.463
0.0,2.0,421685.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,17357.7,C,3.0,debt,OTHER,TN,0.381
0.0,2.0,135442.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,467702.5,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,123669.1,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,274684.7,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,448723.1,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,60864.7,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,97386.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,253201.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,72068.6,B,3.0,debt,RENT,FL,0.462
0.0,2.0,200169.1,B,3.0,debt,RENT,FL,0.463
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,314968.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,514251.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,475380.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,310979.9,B,3.0,debt,RENT,FL,0.464
0.0,2.0,79587.3,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,187683.1,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,3471098.0,B,3.0,small_business,RENT,FL,0.458
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,102339.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,1787344.9,B,3.0,small_business,RENT,FL,0.438
0.0,2.0,339338.1,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,335503.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,80407.1,B,3.0,debt,RENT,FL,0.462
0.0,2.0,491553.5,B,3.0,debt,RENT,FL,0.465
0.0,2.0,183995.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,281939.2,B,3.0,debt,RENT,FL,0.463
0.0,2.0,166099.0,B,3.0,small_business,RENT,FL,0.432
0.0,11.0,67487.3,B,3.0,small_business,RENT,FL,0.453
0.0,2.0,449526.9,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,128172.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,469953.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,278676.7,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,debt,RENT,TN,0.496
0.0,2.0,234889.4,B,3.0,debt,RENT,FL,0.463
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,371453.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,3900000.0,B,3.0,small_business,RENT,FL,0.466
0.0,2.0,333518.7,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,208358.6,B,3.0,debt,RENT,FL,0.463
0.0,2.0,114327.7,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,529681.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,309323.7,B,3.0,debt,RENT,FL,0.464
0.0,2.0,476333.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,183857.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,79472.2,B,3.0,debt,RENT,FL,0.462
0.0,2.0,105502.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,232312.0,B,3.0,debt,RENT,FL,0.463
0.0,2.0,403718.6,B,3.0,small_business,RENT,FL,0.433
0.0,13.0,4080.0,B,3.0,small_business,RENT,FL,0.458
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,F,3.0,small_business,RENT,FL,0.473
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,12.0,41005.0,B,3.0,debt,RENT,FL,0.482
0.0,14.0,157923.5,B,7.1,debt,RENT,FL,0.5
0.0,2.0,211792.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,190552.5,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,344705.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,86641.1,B,3.0,debt,RENT,FL,0.462
0.0,2.0,538869.2,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,F,3.0,small_business,RENT,FL,0.473
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,12.0,23343.2,B,3.0,debt,RENT,FL,0.482
0.0,14.0,129321.4,B,7.2,debt,RENT,FL,0.5
0.0,2.0,211514.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,79344.8,B,3.0,debt,RENT,FL,0.462
0.0,2.0,310707.5,B,3.0,debt,RENT,FL,0.464
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,474322.5,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,184917.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,481966.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,314360.9,B,3.0,debt,RENT,FL,0.464
0.0,2.0,84618.8,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,192235.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,576336.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,107067.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,228893.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,381879.7,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,36595.0,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,450853.6,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,100477.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,261688.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,271661.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,427557.3,B,3.0,debt,RENT,FL,0.464
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,121421.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,F,3.0,small_business,RENT,FL,0.473
0.0,2.0,4080.0,F,3.0,small_business,RENT,FL,0.473
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
1.0,2.0,451029.6,B,3.0,debt,RENT,FL,0.478
0.0,9.0,163063.4,B,10.3,debt,RENT,FL,0.499
0.0,2.0,689183.7,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,127937.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,428830.0,B,3.0,debt,RENT,FL,0.464
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,277460.1,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,334931.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,529236.1,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,80320.4,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,180184.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,201306.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,354154.9,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,547918.7,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,75334.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,107041.8,B,3.0,debt,RENT,FL,0.462
0.0,2.0,353109.1,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,202083.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,549463.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,324679.5,B,3.0,debt,RENT,FL,0.464
0.0,2.0,490144.2,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,74206.5,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,204342.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,80232.4,B,3.0,debt,RENT,FL,0.462
0.0,2.0,334318.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,181303.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,529684.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,621642.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,159803.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,378601.6,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,114825.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,208492.8,B,3.0,debt,RENT,FL,0.463
0.0,2.0,333446.5,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,529496.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,F,3.0,small_business,RENT,FL,0.473
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,22.0,125103.5,B,3.0,small_business,RENT,FL,0.479
0.0,2.0,1196613.4,B,3.0,small_business,RENT,FL,0.435
0.0,2.0,343207.9,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,538575.2,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,189726.1,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,85611.9,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,104102.7,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,258728.7,B,3.0,small_business,RENT,FL,0.432
0.0,13.0,4080.0,B,3.0,small_business,RENT,FL,0.458
0.0,2.0,453405.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,111819.1,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,240240.3,B,3.0,small_business,RENT,FL,0.432
0.0,4.0,382456.4,B,3.0,small_business,RENT,FL,0.437
0.0,2.0,563307.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,209983.3,B,3.0,debt,RENT,FL,0.463
0.0,2.0,332990.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,114723.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,529805.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,244456.9,B,3.0,debt,RENT,FL,0.463
0.0,2.0,124872.1,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,407313.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,F,3.0,small_business,RENT,FL,0.473
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,110688.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,237055.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,391016.5,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,584513.5,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,F,3.0,small_business,RENT,FL,0.473
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,12.0,41688.6,B,3.0,debt,RENT,FL,0.482
0.0,14.0,155897.2,B,7.0,debt,RENT,FL,0.499
0.0,2.0,211150.7,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,343087.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,86191.9,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,191000.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,537246.2,B,3.0,small_business,RENT,FL,0.433
