employment_years,num_open_credit_acc,annual_income,loan_grade,credit_history,purpose,home,addr_state,loan_status
10,18,4080.0,B,12.7,debt,RENT,CO,0.868
10,31,145925.9,B,18.9,debt,RENT,CO,0.868
10,7,53446.0,B,55.3,debt,RENT,CO,0.873
10,2,113849.1,B,11.7,debt,RENT,CO,0.869
5,4,26253.1,A,5.0,debt,MORTGAGE,PA,0.749
5,16,4080.0,A,18.4,debt,MORTGAGE,PA,0.745
10,11,23086.2,A,57.1,debt,MORTGAGE,PA,0.751
10,44,34981.9,A,11.0,debt,MORTGAGE,PA,0.74
10,11,155110.1,A,10.3,debt,MORTGAGE,PA,0.743
4,18,161776.1,D,3.0,debt,OTHER,VA,0.923
4,16,84743.4,C,15.3,small_business,RENT,CT,0.974
10,16,79411.6,D,49.9,debt,RENT,VA,0.681
10,43,105782.0,D,14.0,debt,RENT,AK,0.985
10,14,246706.1,D,15.9,debt,RENT,VA,0.671
5,5,4080.0,A,6.7,debt,MORTGAGE,NY,0.806
5,34,32626.2,B,6.6,purchase,RENT,NY,0.845
10,5,206312.4,B,6.7,purchase,RENT,NY,0.888
10,5,45023.3,B,50.1,purchase,RENT,NY,0.881
10,2,4080.0,B,3.0,purchase,RENT,NY,0.89
1,3,34516.7,G,3.1,debt,RENT,AK,0.987
0,8,4080.0,A,6.0,purchase,MORTGAGE,TX,0.565
10,8,76202.3,A,41.8,debt,RENT,TX,0.749
10,39,26093.2,A,5.2,debt,RENT,TX,0.761
10,8,167811.2,A,5.9,debt,RENT,TX,0.749
1,5,106327.7,B,6.7,debt,RENT,NY,0.909
0,11,4080.0,B,10.7,debt,RENT,NY,0.903
10,11,34264.4,B,48.1,debt,RENT,NY,0.932
10,40,104780.7,B,9.8,debt,RENT,NY,0.933
10,11,186264.6,B,10.0,debt,RENT,NY,0.934
0,2,11383.9,A,3.0,purchase,RENT,CA,0.678
10,5,4080.0,B,10.7,debt,OWN,CA,0.893
1,29,66615.8,A,9.8,purchase,RENT,CA,0.644
10,6,25359.5,A,50.4,purchase,RENT,CA,0.718
10,5,211636.8,A,10.0,purchase,RENT,CA,0.72
0,2,73801.0,C,3.3,debt,RENT,CA,0.864
10,4,4080.0,C,12.6,debt,RENT,CA,0.894
10,40,43532.6,C,10.7,debt,RENT,CA,0.898
10,4,63848.1,C,57.1,debt,RENT,CA,0.893
1,5,202072.1,C,11.2,debt,RENT,CA,0.87
10,9,35946.7,E,12.4,purchase,MORTGAGE,NC,0.774
10,9,324321.9,E,12.4,purchase,MORTGAGE,NC,0.772
10,39,117864.1,E,12.7,purchase,MORTGAGE,NC,0.771
10,9,192576.8,E,50.8,purchase,MORTGAGE,NC,0.785
10,2,194086.0,E,3.0,purchase,MORTGAGE,NC,0.772
3,29,36176.1,B,13.5,debt,RENT,CA,0.867
10,2,4080.0,B,3.0,debt,RENT,CA,0.888
10,3,66315.9,B,14.4,educational,MORTGAGE,CA,0.894
10,2,45694.6,B,56.7,debt,RENT,CA,0.882
3,3,219223.9,B,13.7,debt,RENT,CA,0.869
10,7,75343.1,A,13.6,debt,MORTGAGE,AK,0.963
10,12,139882.1,E,5.2,educational,OTHER,MI,0.988
10,40,124556.3,E,13.9,debt,MORTGAGE,MI,0.815
10,13,85155.3,E,53.5,debt,MORTGAGE,MI,0.821
10,12,301798.5,E,13.9,debt,MORTGAGE,MI,0.816
7,2,93248.7,E,10.4,debt,RENT,KY,0.766
6,16,4080.0,E,12.4,debt,RENT,KY,0.771
10,15,83954.8,E,52.1,debt,RENT,KY,0.779
10,44,71683.0,E,10.3,debt,RENT,KY,0.792
10,15,210541.3,E,5.9,debt,RENT,KY,0.779
3,3,30243.3,D,23.5,debt,RENT,NY,0.874
10,15,4080.0,D,33.1,debt,RENT,NY,0.905
3,6,78438.8,D,57.1,debt,RENT,NY,0.872
10,44,18083.3,D,39.0,debt,RENT,NY,0.909
10,6,192350.4,D,32.1,debt,RENT,NY,0.903
10,2,86079.5,A,12.5,debt,MORTGAGE,NJ,0.767
9,5,4080.0,B,17.5,purchase,OWN,NJ,0.873
10,12,121977.7,B,46.0,purchase,OWN,NJ,0.865
10,8,107270.0,B,3.0,purchase,OWN,VT,0.604
10,5,266796.0,B,13.0,purchase,OWN,NJ,0.874
10,5,106469.2,A,7.3,debt,MORTGAGE,PA,0.743
10,15,279675.6,A,13.1,debt,MORTGAGE,PA,0.743
10,40,86728.7,A,42.3,debt,MORTGAGE,PA,0.745
10,28,4080.0,A,12.5,debt,MORTGAGE,PA,0.741
10,15,52324.1,A,34.3,debt,MORTGAGE,PA,0.746
10,3,108202.3,B,4.2,small_business,MORTGAGE,NC,0.846
6,9,4080.0,B,16.8,small_business,MORTGAGE,NC,0.835
10,40,62082.8,B,16.1,small_business,MORTGAGE,NC,0.842
10,9,72152.6,B,57.1,small_business,MORTGAGE,NC,0.846
10,10,232890.4,B,15.4,small_business,MORTGAGE,NC,0.844
2,14,41079.7,A,25.5,debt,MORTGAGE,MD,0.705
10,15,206487.1,C,26.0,debt,MORTGAGE,MD,0.851
2,2,4080.0,C,25.4,debt,MORTGAGE,MD,0.826
10,14,38843.2,C,57.1,debt,MORTGAGE,MD,0.851
10,43,113451.6,C,25.8,debt,MORTGAGE,MD,0.856
0,2,23857.3,C,3.0,purchase,RENT,MA,0.795
10,2,4080.0,C,14.2,purchase,RENT,MA,0.877
1,2,198823.4,C,12.0,purchase,RENT,MA,0.808
10,2,81285.4,C,57.1,purchase,RENT,MA,0.882
10,35,39486.0,C,11.6,purchase,RENT,MA,0.879
10,4,52783.0,C,11.8,debt,MORTGAGE,PA,0.866
10,19,4080.0,C,27.0,debt,MORTGAGE,PA,0.867
10,23,165515.6,C,39.3,debt,MORTGAGE,PA,0.868
10,44,63203.2,C,11.7,debt,MORTGAGE,PA,0.864
10,19,112244.1,C,3.0,debt,MORTGAGE,PA,0.865
10,8,95559.3,C,10.7,debt,RENT,CA,0.894
4,12,184070.3,C,15.1,educational,MORTGAGE,CA,0.876
10,12,162561.9,C,54.8,debt,RENT,CA,0.894
10,44,202579.4,C,14.2,debt,RENT,CA,0.898
10,12,330260.5,C,14.5,debt,RENT,CA,0.893
1,2,34582.4,C,3.4,debt,RENT,WV,0.887
10,5,4080.0,C,12.5,debt,RENT,WV,0.906
10,41,11807.4,C,8.2,debt,RENT,WV,0.911
10,5,80003.8,C,57.1,debt,RENT,WV,0.905
1,5,150964.7,C,8.1,debt,RENT,WV,0.888
10,34,127692.6,B,17.2,purchase,MORTGAGE,AL,0.659
10,11,115035.3,B,8.0,small_business,MORTGAGE,CT,0.957
10,8,91922.2,B,50.6,purchase,MORTGAGE,AL,0.695
10,4,39795.5,C,18.3,purchase,RENT,AL,0.837
10,10,231645.9,B,16.9,purchase,OTHER,AL,0.966
9,2,36289.9,B,3.0,purchase,OWN,AR,0.831
10,9,62140.8,D,10.0,small_business,MORTGAGE,HI,0.85
10,9,77948.5,B,40.2,purchase,MORTGAGE,AR,0.692
10,37,24887.3,B,9.5,purchase,MORTGAGE,AR,0.67
10,9,215781.6,B,10.1,purchase,MORTGAGE,AR,0.682
10,3,65913.7,C,4.9,purchase,MORTGAGE,PA,0.799
10,13,4080.0,C,17.4,purchase,MORTGAGE,PA,0.8
10,40,41261.3,C,22.6,purchase,MORTGAGE,PA,0.799
10,8,61689.1,C,57.1,purchase,MORTGAGE,PA,0.806
10,8,212186.0,C,17.2,purchase,MORTGAGE,PA,0.801
0,2,4080.0,D,4.5,educational,MORTGAGE,CA,0.806
1,5,29775.3,D,48.4,debt,OWN,CA,0.844
10,6,4080.0,D,3.0,debt,OWN,CA,0.871
10,44,68516.5,D,5.2,debt,OWN,CA,0.867
1,5,169343.2,D,3.9,debt,OWN,CA,0.851
10,13,266251.4,B,25.5,educational,OTHER,NH,0.991
10,9,4080.0,B,23.0,debt,MORTGAGE,NH,0.805
10,13,186277.4,A,22.1,debt,MORTGAGE,NH,0.72
10,12,244080.1,B,57.1,debt,MORTGAGE,NH,0.81
10,42,109460.7,B,21.8,debt,MORTGAGE,NH,0.802
2,7,24359.3,D,56.7,small_business,RENT,NV,0.773
2,2,4080.0,D,3.0,small_business,RENT,NV,0.789
10,10,18521.4,D,11.4,small_business,RENT,NV,0.808
10,44,5249.6,D,3.5,small_business,RENT,NV,0.821
3,7,195461.6,D,3.5,small_business,RENT,NV,0.792
1,4,126159.4,D,5.4,purchase,OWN,GA,0.815
0,15,4080.0,D,11.7,purchase,OWN,GA,0.797
1,11,85347.4,D,50.6,purchase,OWN,GA,0.814
10,44,9048.2,D,10.7,purchase,OWN,GA,0.862
10,11,191083.0,D,10.8,purchase,OWN,GA,0.861
