age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income
49.0,Other/Unknown,Bachelors,Married,White-Collar,Other,Male,50.0,0.096
80.0,Other/Unknown,Assoc,Divorced,Sales,White,Male,71.0,0.087
90.0,Self-Employed,Prof-school,Single,Other/Unknown,White,Male,39.0,0.875
18.0,Self-Employed,Prof-school,Single,Blue-Collar,White,Male,77.0,0.846
50.0,Other/Unknown,Masters,Widowed,Blue-Collar,Other,Male,17.0,0.084
66.0,Other/Unknown,Doctorate,Married,White-Collar,White,Male,41.0,0.057
90.0,Other/Unknown,Assoc,Divorced,Service,Other,Male,64.0,0.021
90.0,Other/Unknown,Masters,Married,White-Collar,Other,Male,99.0,0.073
17.0,Self-Employed,Prof-school,Single,Sales,Other,Male,1.0,0.922
48.0,Self-Employed,HS-grad,Single,Other/Unknown,White,Female,17.0,0.868
72.0,Self-Employed,Bachelors,Single,Professional,White,Male,41.0,0.744
85.0,Government,Prof-school,Widowed,Sales,Other,Female,67.0,0.92
90.0,Self-Employed,Bachelors,Single,Professional,White,Male,99.0,0.764
17.0,Government,Assoc,Separated,Blue-Collar,Other,Female,1.0,0.189
37.0,Other/Unknown,Masters,Widowed,Professional,White,Male,17.0,0.141
59.0,Other/Unknown,Assoc,Married,Service,White,Male,44.0,0.055
80.0,Private,Assoc,Divorced,White-Collar,Other,Female,70.0,0.09
42.0,Private,Prof-school,Single,Other/Unknown,Other,Female,1.0,0.862
17.0,Private,Prof-school,Separated,Professional,White,Male,29.0,0.712
17.0,Private,HS-grad,Single,Sales,Other,Female,79.0,0.792
82.0,Self-Employed,Bachelors,Single,Other/Unknown,White,Male,48.0,0.803
29.0,Other/Unknown,Assoc,Married,White-Collar,Other,Male,1.0,0.013
90.0,Other/Unknown,Bachelors,Married,Professional,White,Male,29.0,0.151
17.0,Self-Employed,Assoc,Separated,White-Collar,White,Male,60.0,0.195
90.0,Other/Unknown,School,Divorced,Service,Other,Female,74.0,0.041
59.0,Other/Unknown,Assoc,Married,Professional,White,Male,99.0,0.064
30.0,Government,Prof-school,Single,Other/Unknown,White,Female,1.0,0.896
90.0,Private,Prof-school,Divorced,Other/Unknown,Other,Female,50.0,0.705
17.0,Self-Employed,HS-grad,Divorced,Sales,White,Male,33.0,0.815
17.0,Government,HS-grad,Divorced,Other/Unknown,White,Male,85.0,0.818
90.0,Private,Prof-school,Widowed,Blue-Collar,Other,Male,99.0,0.784
35.0,Other/Unknown,Doctorate,Married,White-Collar,White,Female,1.0,0.06
17.0,Other/Unknown,Bachelors,Single,Blue-Collar,White,Male,36.0,0.272
90.0,Other/Unknown,HS-grad,Married,Service,White,Male,63.0,0.169
17.0,Private,Assoc,Single,White-Collar,White,Male,91.0,0.157
90.0,Other/Unknown,Bachelors,Divorced,Blue-Collar,Other,Female,99.0,0.109
17.0,Self-Employed,HS-grad,Separated,Other/Unknown,Other,Male,1.0,0.802
21.0,Self-Employed,Prof-school,Widowed,Blue-Collar,White,Male,34.0,0.83
40.0,Self-Employed,HS-grad,Separated,Blue-Collar,Other,Female,60.0,0.763
57.0,Self-Employed,HS-grad,Single,Other/Unknown,White,Male,84.0,0.838
90.0,Self-Employed,Bachelors,Separated,Blue-Collar,Other,Male,99.0,0.763
30.0,Other/Unknown,Assoc,Married,Blue-Collar,Other,Male,1.0,0.018
17.0,Other/Unknown,Assoc,Divorced,White-Collar,White,Female,28.0,0.032
37.0,Private,Some-college,Married,White-Collar,White,Female,54.0,0.26
54.0,Other/Unknown,School,Single,Service,Other,Male,76.0,0.057
38.0,Private,HS-grad,Single,Other/Unknown,Other,Female,25.0,0.712
17.0,Private,Prof-school,Separated,Sales,White,Male,75.0,0.757
90.0,Government,Prof-school,Divorced,Sales,Other,Female,45.0,0.829
90.0,Private,Some-college,Widowed,Other/Unknown,Other,Male,99.0,0.676
29.0,Other/Unknown,Bachelors,Single,White-Collar,White,Male,25.0,0.122
47.0,Private,Masters,Married,White-Collar,White,Male,53.0,0.259
43.0,Private,HS-grad,Widowed,Sales,Other,Male,26.0,0.715
18.0,Private,Assoc,Separated,White-Collar,White,Female,25.0,0.139
35.0,Private,Assoc,Married,Blue-Collar,White,Male,52.0,0.164
54.0,Other/Unknown,School,Divorced,Service,Other,Female,77.0,0.047
17.0,Self-Employed,Prof-school,Single,Sales,White,Female,1.0,0.92
53.0,Private,HS-grad,Separated,Other/Unknown,Other,Male,24.0,0.728
17.0,Private,Prof-school,Separated,Other/Unknown,Other,Male,74.0,0.885
90.0,Self-Employed,Prof-school,Single,Blue-Collar,Other,Female,44.0,0.882
90.0,Private,Prof-school,Single,Sales,White,Male,99.0,0.725
53.0,Other/Unknown,HS-grad,Married,White-Collar,White,Female,1.0,0.115
53.0,Government,Assoc,Separated,Service,White,Male,34.0,0.244
70.0,Other/Unknown,HS-grad,Married,White-Collar,Other,Female,60.0,0.115
17.0,Other/Unknown,School,Divorced,Service,White,Male,1.0,0.075
55.0,Other/Unknown,Assoc,Married,Professional,Other,Male,15.0,0.03
80.0,Other/Unknown,Bachelors,Single,Professional,White,Male,41.0,0.241
90.0,Other/Unknown,Assoc,Divorced,White-Collar,Other,Male,73.0,0.014
26.0,Other/Unknown,Masters,Married,Professional,Other,Male,99.0,0.113
28.0,Private,Assoc,Widowed,Service,Other,Male,30.0,0.207
38.0,Other/Unknown,Some-college,Married,Sales,White,Male,59.0,0.107
65.0,Private,School,Separated,Professional,White,Male,83.0,0.354
18.0,Other/Unknown,Assoc,Separated,White-Collar,White,Male,1.0,0.022
17.0,Other/Unknown,Masters,Married,Professional,Other,Male,41.0,0.09
90.0,Other/Unknown,Masters,Married,Professional,Other,Male,15.0,0.079
57.0,Government,Assoc,Separated,Service,Other,Male,68.0,0.223
58.0,Private,Prof-school,Widowed,Other/Unknown,Other,Male,1.0,0.865
17.0,Self-Employed,Bachelors,Single,Professional,White,Female,28.0,0.798
17.0,Private,Prof-school,Separated,Other/Unknown,Other,Male,60.0,0.881
23.0,Self-Employed,HS-grad,Single,White-Collar,White,Male,91.0,0.65
17.0,Other/Unknown,Masters,Divorced,White-Collar,Other,Female,1.0,0.03
60.0,Private,Assoc,Married,Blue-Collar,White,Male,10.0,0.136
87.0,Other/Unknown,Assoc,Divorced,Service,Other,Male,32.0,0.019
90.0,Other/Unknown,Assoc,Single,Professional,White,Female,63.0,0.121
67.0,Other/Unknown,Assoc,Married,Blue-Collar,White,Male,99.0,0.054
43.0,Self-Employed,Prof-school,Widowed,White-Collar,Other,Female,79.0,0.874
17.0,Other/Unknown,Assoc,Separated,Service,Other,Male,1.0,0.022
90.0,Government,School,Married,Service,White,Male,22.0,0.283
17.0,Private,Assoc,Married,Professional,White,Female,48.0,0.184
43.0,Other/Unknown,Assoc,Separated,White-Collar,Other,Male,71.0,0.017
78.0,Government,Prof-school,Widowed,Other/Unknown,White,Male,1.0,0.87
17.0,Self-Employed,Bachelors,Single,Blue-Collar,Other,Female,17.0,0.763
17.0,Private,Prof-school,Separated,Sales,White,Male,46.0,0.746
27.0,Self-Employed,HS-grad,Single,Blue-Collar,White,Male,80.0,0.772
88.0,Private,Prof-school,Single,Other/Unknown,Other,Female,99.0,0.874
17.0,Other/Unknown,Some-college,Divorced,Blue-Collar,Other,Male,1.0,0.032
39.0,Other/Unknown,Doctorate,Married,White-Collar,White,Female,19.0,0.065
49.0,Other/Unknown,Doctorate,Widowed,White-Collar,White,Male,50.0,0.068
78.0,Other/Unknown,HS-grad,Divorced,Sales,White,Male,75.0,0.211
90.0,Private,Prof-school,Separated,Sales,Other,Female,1.0,0.814
17.0,Private,HS-grad,Widowed,Other/Unknown,White,Male,17.0,0.782
45.0,Private,Prof-school,Widowed,Sales,Other,Female,42.0,0.872
68.0,Self-Employed,HS-grad,Separated,Blue-Collar,White,Female,72.0,0.768
33.0,Private,Assoc,Divorced,Service,Other,Male,29.0,0.114
40.0,Other/Unknown,Some-college,Married,Sales,White,Male,60.0,0.106
66.0,Other/Unknown,School,Separated,Professional,White,Male,84.0,0.089
17.0,Private,HS-grad,Widowed,Sales,Other,Male,27.0,0.748
25.0,Self-Employed,Prof-school,Single,Other/Unknown,White,Female,48.0,0.892
42.0,Self-Employed,Bachelors,Separated,Professional,Other,Male,79.0,0.768
90.0,Other/Unknown,School,Divorced,Service,Other,Male,1.0,0.025
17.0,Private,HS-grad,Married,White-Collar,White,Female,13.0,0.33
22.0,Other/Unknown,Assoc,Divorced,Service,Other,Female,42.0,0.029
39.0,Self-Employed,Assoc,Married,Service,White,Female,77.0,0.272
90.0,Other/Unknown,School,Divorced,White-Collar,White,Female,99.0,0.063
17.0,Government,Prof-school,Separated,Other/Unknown,Other,Female,1.0,0.919
90.0,Government,HS-grad,Single,Other/Unknown,Other,Female,40.0,0.824
26.0,Self-Employed,Bachelors,Single,Professional,White,Male,27.0,0.774
40.0,Government,HS-grad,Widowed,Other/Unknown,White,Male,74.0,0.84
87.0,Government,Prof-school,Single,Sales,Other,Female,99.0,0.902
39.0,Private,Assoc,Married,Service,White,Female,19.0,0.153
64.0,Other/Unknown,HS-grad,Married,Blue-Collar,Other,Male,40.0,0.126
17.0,Government,Prof-school,Widowed,Other/Unknown,Other,Female,1.0,0.932
17.0,Self-Employed,HS-grad,Separated,Professional,White,Male,26.0,0.74
25.0,Private,Prof-school,Single,Sales,White,Female,49.0,0.75
42.0,Self-Employed,HS-grad,Single,White-Collar,Other,Female,79.0,0.729
90.0,Private,Prof-school,Separated,Other/Unknown,Other,Male,99.0,0.869
17.0,Self-Employed,HS-grad,Widowed,Sales,Other,Female,1.0,0.782
90.0,Private,Prof-school,Single,Sales,Other,Female,37.0,0.832
17.0,Private,Bachelors,Separated,Other/Unknown,White,Male,25.0,0.591
23.0,Government,Prof-school,Single,Other/Unknown,White,Female,74.0,0.881
90.0,Self-Employed,HS-grad,Single,Sales,Other,Female,40.0,0.829
17.0,Private,Prof-school,Widowed,Other/Unknown,Other,Male,30.0,0.89
30.0,Self-Employed,HS-grad,Single,Service,White,Female,75.0,0.708
86.0,Private,Prof-school,Single,Sales,Other,Male,99.0,0.84
41.0,Government,Prof-school,Separated,Other/Unknown,White,Female,1.0,0.904
35.0,Private,Bachelors,Single,Professional,Other,Male,50.0,0.649
43.0,Self-Employed,Bachelors,Separated,Other/Unknown,White,Male,85.0,0.773
17.0,Other/Unknown,School,Married,Professional,Other,Male,1.0,0.045
63.0,Self-Employed,Some-college,Widowed,White-Collar,White,Female,10.0,0.38
90.0,Other/Unknown,Some-college,Divorced,Service,Other,Male,31.0,0.041
90.0,Other/Unknown,School,Married,Professional,White,Female,63.0,0.108
56.0,Other/Unknown,Some-college,Divorced,White-Collar,White,Female,99.0,0.079
88.0,Self-Employed,Prof-school,Widowed,Sales,White,Male,1.0,0.846
17.0,Government,HS-grad,Separated,Other/Unknown,Other,Female,17.0,0.822
28.0,Private,Prof-school,Widowed,Other/Unknown,White,Male,43.0,0.834
45.0,Government,Prof-school,Divorced,Sales,Other,Female,76.0,0.865
75.0,Self-Employed,Prof-school,Separated,Other/Unknown,White,Female,1.0,0.877
17.0,Private,HS-grad,Single,Sales,Other,Male,23.0,0.728
40.0,Private,Prof-school,Widowed,Other/Unknown,Other,Male,50.0,0.889
51.0,Government,HS-grad,Divorced,Other/Unknown,White,Male,83.0,0.778
90.0,Other/Unknown,Bachelors,Single,Service,White,Male,13.0,0.196
17.0,Other/Unknown,Bachelors,Widowed,Service,White,Male,40.0,0.158
49.0,Private,Assoc,Single,White-Collar,Other,Male,69.0,0.182
90.0,Other/Unknown,Bachelors,Divorced,Service,White,Male,99.0,0.132
17.0,Private,Prof-school,Single,Professional,Other,Male,15.0,0.809
29.0,Private,HS-grad,Widowed,Sales,White,Female,42.0,0.715
17.0,Self-Employed,Prof-school,Single,Other/Unknown,White,Male,75.0,0.906
17.0,Other/Unknown,Doctorate,Widowed,Other/Unknown,White,Male,1.0,0.167
34.0,Other/Unknown,Assoc,Separated,Blue-Collar,Other,Female,23.0,0.019
51.0,Other/Unknown,Assoc,Married,Other/Unknown,White,Male,50.0,0.131
75.0,Other/Unknown,Doctorate,Divorced,Service,Other,Female,73.0,0.051
90.0,Other/Unknown,Assoc,Married,Other/Unknown,White,Male,99.0,0.099
17.0,Government,Prof-school,Single,Other/Unknown,White,Female,1.0,0.905
87.0,Private,HS-grad,Single,Sales,Other,Female,44.0,0.702
17.0,Self-Employed,Prof-school,Widowed,Blue-Collar,Other,Male,30.0,0.888
22.0,Self-Employed,Prof-school,Single,Service,White,Female,78.0,0.768
90.0,Private,Bachelors,Widowed,Sales,Other,Male,99.0,0.654
17.0,Private,Assoc,Divorced,Service,White,Female,1.0,0.201
31.0,Other/Unknown,HS-grad,Married,Service,White,Female,43.0,0.225
17.0,Private,Assoc,Single,Service,White,Female,99.0,0.188
70.0,Private,School,Divorced,White-Collar,White,Female,74.0,0.225
84.0,Self-Employed,Prof-school,Widowed,Sales,Other,Female,1.0,0.899
17.0,Government,HS-grad,Separated,Other/Unknown,White,Male,20.0,0.745
27.0,Private,Prof-school,Widowed,Sales,Other,Female,47.0,0.88
45.0,Government,Bachelors,Divorced,Other/Unknown,White,Female,79.0,0.763
17.0,Other/Unknown,School,Single,Sales,White,Male,1.0,0.165
72.0,Government,Some-college,Married,Service,White,Male,20.0,0.348
76.0,Other/Unknown,HS-grad,Separated,Professional,Other,Male,68.0,0.213
17.0,Other/Unknown,Assoc,Married,White-Collar,White,Female,46.0,0.039
90.0,Government,Assoc,Married,Service,White,Male,99.0,0.234
30.0,Other/Unknown,School,Married,Sales,White,Male,20.0,0.067
51.0,Other/Unknown,School,Married,Professional,Other,Female,44.0,0.059
66.0,Private,Assoc,Separated,Sales,White,Male,68.0,0.184
90.0,Other/Unknown,School,Married,Service,White,Male,99.0,0.063
17.0,Other/Unknown,Assoc,Separated,White-Collar,Other,Female,1.0,0.013
34.0,Other/Unknown,HS-grad,Married,Sales,White,Male,20.0,0.152
63.0,Private,Some-college,Single,Service,White,Male,42.0,0.352
90.0,Private,Assoc,Married,White-Collar,Other,Male,73.0,0.114
17.0,Other/Unknown,HS-grad,Married,Service,White,Male,99.0,0.186
17.0,Private,Assoc,Divorced,White-Collar,White,Male,1.0,0.147
90.0,Other/Unknown,Bachelors,Married,Service,White,Male,23.0,0.122
17.0,Other/Unknown,School,Separated,Professional,Other,Male,50.0,0.068
42.0,Private,Assoc,Married,Service,White,Male,77.0,0.166
90.0,Other/Unknown,School,Married,Blue-Collar,Other,Female,99.0,0.074
32.0,Government,Prof-school,Divorced,Other/Unknown,White,Female,1.0,0.81
17.0,Private,Prof-school,Widowed,Sales,Other,Male,33.0,0.85
17.0,Private,Prof-school,Widowed,Other/Unknown,White,Male,84.0,0.85
74.0,Government,Bachelors,Divorced,Other/Unknown,White,Female,55.0,0.758
90.0,Private,Prof-school,Single,Professional,Other,Male,99.0,0.787
34.0,Private,Assoc,Married,Professional,White,Male,20.0,0.192
54.0,Self-Employed,Some-college,Divorced,Service,White,Male,43.0,0.479
74.0,Other/Unknown,Assoc,Married,Sales,Other,Male,68.0,0.039
17.0,Government,Prof-school,Single,Other/Unknown,Other,Male,1.0,0.918
87.0,Self-Employed,HS-grad,Single,Other/Unknown,White,Male,28.0,0.842
17.0,Private,Prof-school,Separated,Sales,Other,Female,44.0,0.874
26.0,Private,Prof-school,Widowed,Other/Unknown,White,Male,77.0,0.844
90.0,Private,Prof-school,Single,Sales,Other,Male,99.0,0.838
17.0,Other/Unknown,Bachelors,Separated,White-Collar,Other,Male,1.0,0.055
62.0,Private,Assoc,Divorced,Sales,White,Male,19.0,0.248
67.0,Other/Unknown,Assoc,Divorced,Sales,Other,Male,69.0,0.035
17.0,Other/Unknown,Assoc,Separated,White-Collar,White,Female,50.0,0.027
90.0,Private,Assoc,Divorced,Sales,White,Male,99.0,0.207
17.0,Government,Bachelors,Single,Sales,White,Female,1.0,0.825
90.0,Private,Prof-school,Widowed,Other/Unknown,White,Male,20.0,0.79
17.0,Self-Employed,HS-grad,Single,Professional,Other,Female,39.0,0.816
17.0,Government,Some-college,Divorced,Other/Unknown,White,Male,72.0,0.761
90.0,Self-Employed,Prof-school,Single,Other/Unknown,White,Female,99.0,0.866
17.0,Other/Unknown,Doctorate,Married,Service,Other,Female,1.0,0.063
35.0,Private,Assoc,Single,White-Collar,White,Male,23.0,0.158
56.0,Other/Unknown,Bachelors,Divorced,Professional,Other,Male,55.0,0.092
90.0,Private,Assoc,Single,Service,White,Male,80.0,0.198
17.0,Other/Unknown,Bachelors,Widowed,White-Collar,Other,Male,99.0,0.166
42.0,Private,Prof-school,Widowed,Sales,White,Male,18.0,0.77
71.0,Private,HS-grad,Widowed,Other/Unknown,Other,Male,39.0,0.788
85.0,Government,Prof-school,Married,Other/Unknown,White,Male,68.0,0.777
17.0,Other/Unknown,Doctorate,Married,Sales,White,Female,1.0,0.102
43.0,Private,Assoc,Separated,White-Collar,White,Male,25.0,0.119
50.0,Other/Unknown,School,Married,Service,Other,Female,50.0,0.059
76.0,Other/Unknown,Assoc,Divorced,Sales,White,Male,70.0,0.09
90.0,Other/Unknown,Assoc,Married,Service,Other,Male,99.0,0.033
17.0,Government,Some-college,Widowed,Sales,White,Female,1.0,0.771
90.0,Private,Prof-school,Single,Sales,White,Female,23.0,0.715
17.0,Private,HS-grad,Widowed,Other/Unknown,Other,Male,43.0,0.84
24.0,Self-Employed,Some-college,Single,Sales,White,Female,77.0,0.782
17.0,Private,Prof-school,Widowed,Other/Unknown,Other,Male,1.0,0.884
31.0,Private,HS-grad,Widowed,Sales,White,Female,33.0,0.702
55.0,Private,Prof-school,Single,Other/Unknown,Other,Female,59.0,0.874
75.0,Self-Employed,Prof-school,Separated,Service,White,Male,81.0,0.803
90.0,Private,HS-grad,Widowed,Sales,Other,Female,99.0,0.801
33.0,Other/Unknown,HS-grad,Divorced,White-Collar,White,Female,24.0,0.116
51.0,Private,School,Married,Blue-Collar,White,Female,47.0,0.237
77.0,Other/Unknown,Assoc,Divorced,Service,Other,Male,68.0,0.021
90.0,Private,School,Married,Blue-Collar,White,Female,99.0,0.243
87.0,Self-Employed,Prof-school,Separated,Other/Unknown,White,Female,1.0,0.874
17.0,Private,HS-grad,Widowed,Sales,Other,Male,17.0,0.731
28.0,Government,Bachelors,Married,Other/Unknown,Other,Male,45.0,0.737
43.0,Government,Masters,Widowed,Other/Unknown,White,Male,79.0,0.732
17.0,Other/Unknown,Assoc,Divorced,Service,White,Male,25.0,0.082
35.0,Private,Masters,Married,White-Collar,White,Male,50.0,0.268
58.0,Other/Unknown,HS-grad,Married,White-Collar,White,Female,83.0,0.157
90.0,Private,Assoc,Divorced,Service,Other,Male,99.0,0.121
17.0,Government,Bachelors,Single,Blue-Collar,Other,Female,1.0,0.737
17.0,Government,Prof-school,Widowed,Professional,White,Male,29.0,0.779
32.0,Self-Employed,Bachelors,Single,Other/Unknown,White,Female,50.0,0.86
90.0,Government,Prof-school,Separated,Sales,Other,Female,69.0,0.903
33.0,Government,Bachelors,Single,Professional,Other,Male,99.0,0.785
34.0,Private,Assoc,Separated,Sales,White,Male,20.0,0.179
67.0,Other/Unknown,Bachelors,Divorced,Service,White,Male,42.0,0.116
90.0,Private,HS-grad,Married,White-Collar,Other,Male,70.0,0.31
17.0,Private,HS-grad,Separated,Sales,Other,Female,78.0,0.796
78.0,Self-Employed,Prof-school,Single,Blue-Collar,White,Male,48.0,0.829
73.0,Private,HS-grad,Married,Blue-Collar,White,Male,15.0,0.333
60.0,Private,Prof-school,Separated,Other/Unknown,White,Female,1.0,0.794
17.0,Self-Employed,HS-grad,Single,Professional,White,Male,31.0,0.847
18.0,Private,Bachelors,Widowed,Sales,Other,Female,63.0,0.782
45.0,Self-Employed,Bachelors,Single,Other/Unknown,White,Female,86.0,0.827
90.0,Private,Prof-school,Widowed,Professional,Other,Male,99.0,0.788
