employment_years,num_open_credit_acc,annual_income,loan_grade,credit_history,purpose,home,addr_state,loan_status
0.0,2.0,266876.7,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,561681.7,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,929359.7,B,3.0,small_business,RENT,FL,0.434
0.0,34.0,4080.0,F,13.9,debt,OTHER,FL,0.494
0.0,2.0,107847.4,C,3.0,debt,OTHER,TN,0.383
0.0,44.0,118137.1,C,3.0,debt,OTHER,TN,0.414
0.0,44.0,437467.4,C,3.0,debt,OTHER,TN,0.419
0.0,18.0,4080.0,F,3.0,debt,OTHER,TN,0.414
0.0,2.0,248088.4,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,544808.2,C,3.0,debt,OTHER,TN,0.389
0.0,2.0,261131.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,557476.3,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,929661.8,B,3.0,small_business,RENT,FL,0.434
0.0,7.0,4080.0,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,283129.5,A,3.0,small_business,OWN,TN,0.486
0.0,2.0,627479.6,A,3.0,small_business,OWN,TN,0.492
0.0,2.0,477995.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,224330.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,798238.8,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,1140312.0,B,3.0,small_business,RENT,FL,0.435
2.0,14.0,4080.0,A,9.5,debt,OWN,TN,0.5
0.0,2.0,96318.8,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,340199.7,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,650037.8,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,192004.4,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,429102.8,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,763654.1,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,266850.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,562653.6,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,930176.6,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,235512.3,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,568718.6,C,3.0,debt,OTHER,TN,0.39
0.0,2.0,248441.3,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,461015.2,A,3.0,small_business,OWN,TN,0.489
0.0,2.0,266156.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,565632.5,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,930786.3,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,247211.8,C,3.0,debt,OTHER,TN,0.385
0.0,7.0,4080.0,B,3.0,debt,RENT,FL,0.471
0.0,22.0,4080.0,B,3.0,small_business,RENT,FL,0.479
0.0,2.0,323435.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,693756.9,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,79826.1,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,326864.0,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,659773.6,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,267181.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563475.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,930164.9,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,86757.2,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,328721.4,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,659721.2,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,221642.6,A,3.0,small_business,OWN,TN,0.485
0.0,2.0,493843.6,A,3.0,small_business,OWN,TN,0.49
0.0,2.0,831217.2,A,3.0,small_business,OWN,TN,0.496
0.0,2.0,82593.2,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,323622.4,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,651996.0,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,266905.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563316.7,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,931047.3,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,194938.6,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,441898.2,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,768010.7,C,3.0,debt,OTHER,TN,0.393
0.0,19.0,4080.0,A,3.0,debt,OWN,TN,0.474
0.0,2.0,276623.0,A,3.0,small_business,OWN,TN,0.486
0.0,2.0,617839.9,A,3.0,small_business,OWN,TN,0.492
0.0,2.0,182495.0,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,426081.0,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,748413.5,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,223611.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,475494.7,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,780067.7,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,1137098.9,B,3.0,small_business,RENT,FL,0.435
0.0,2.0,187830.8,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,424029.7,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,757739.5,C,3.0,debt,OTHER,TN,0.393
0.0,13.0,4080.0,B,3.0,small_business,RENT,FL,0.458
0.0,2.0,247371.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,512369.0,B,3.0,debt,RENT,FL,0.465
0.0,2.0,854949.0,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,201047.2,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,440554.5,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,770641.7,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,207952.2,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,468329.6,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,800343.7,C,3.0,debt,OTHER,TN,0.393
0.0,12.0,4080.0,B,3.0,small_business,RENT,FL,0.455
0.0,29.0,4080.0,B,3.0,small_business,RENT,FL,0.496
0.0,2.0,317168.5,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,687567.1,B,3.0,small_business,RENT,FL,0.433
0.0,30.0,4080.0,C,3.0,debt,OTHER,TN,0.4
0.0,2.0,196983.7,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,443695.5,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,771339.4,C,3.0,debt,OTHER,TN,0.393
0.0,16.0,4080.0,B,3.0,debt,RENT,FL,0.49
0.0,2.0,266535.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563379.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,931716.4,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,266964.1,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563646.9,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,930470.7,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,201345.9,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,439726.0,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,769391.4,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,203465.0,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,444947.3,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,770973.2,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,201789.6,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,439336.0,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,769878.7,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,95263.4,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,340443.0,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,673498.5,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,201647.6,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,444168.1,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,765030.7,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,176167.0,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,424897.3,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,749003.0,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,249135.1,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,545331.4,C,3.0,debt,OTHER,TN,0.389
0.0,2.0,81032.1,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,328949.5,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,665450.1,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,266765.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,562995.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,931885.1,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,267367.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,561364.9,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,931740.5,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,194627.8,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,440940.8,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,768727.6,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,78570.5,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,326563.6,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,656610.0,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,195385.3,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,442305.6,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,769889.4,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,267168.7,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,930315.0,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,168830.8,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,353995.9,A,3.0,small_business,OWN,TN,0.487
0.0,2.0,692907.0,A,3.0,small_business,OWN,TN,0.493
0.0,2.0,207628.6,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,447415.6,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,767466.9,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,60620.7,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,308249.7,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,640702.9,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,267398.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,561530.2,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,930379.1,B,3.0,small_business,RENT,FL,0.434
0.0,25.0,4080.0,C,3.0,debt,OTHER,TN,0.396
0.0,2.0,333404.3,C,3.0,debt,OTHER,TN,0.386
0.0,28.0,211390.2,C,3.0,debt,OTHER,TN,0.402
0.0,2.0,678553.2,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,267231.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563184.6,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,930768.5,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,191239.5,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,428842.0,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,761449.0,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,183598.8,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,419411.2,C,3.0,debt,OTHER,TN,0.387
0.0,2.0,744242.6,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,167272.4,A,3.0,small_business,OWN,TN,0.484
0.0,36.0,4080.0,C,3.0,debt,OTHER,TN,0.405
0.0,2.0,356541.2,C,3.0,debt,OTHER,TN,0.387
0.0,2.0,195994.0,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,439280.9,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,767634.8,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,80000.3,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,326305.5,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,659321.0,C,3.0,debt,OTHER,TN,0.391
0.0,14.0,4080.0,B,3.0,small_business,RENT,FL,0.46
0.0,2.0,250384.5,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,547561.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,915888.6,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,127728.9,C,3.0,debt,OTHER,TN,0.383
0.0,2.0,370564.0,C,3.0,debt,OTHER,TN,0.387
0.0,2.0,698607.0,C,3.0,debt,OTHER,TN,0.392
0.0,22.0,4080.0,C,3.0,debt,OTHER,TN,0.394
0.0,2.0,259082.2,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,593307.7,C,3.0,debt,OTHER,TN,0.39
0.0,2.0,202201.7,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,443971.6,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,762026.1,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,639008.4,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,175891.4,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,385866.8,C,3.0,debt,OTHER,TN,0.387
0.0,2.0,967802.4,C,3.0,debt,OTHER,TN,0.396
0.0,2.0,264664.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,566143.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,930549.7,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,266985.5,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563446.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,931154.2,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,129922.3,C,3.0,debt,OTHER,TN,0.383
0.0,2.0,369383.4,C,3.0,debt,OTHER,TN,0.387
0.0,2.0,704162.8,C,3.0,debt,OTHER,TN,0.392
0.0,2.0,68219.6,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,317637.8,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,655321.4,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,59388.2,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,308418.1,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,640828.7,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,4080.0,F,3.0,small_business,OWN,TN,0.5
0.0,2.0,4080.0,F,3.0,debt,RENT,FL,0.495
0.0,2.0,4080.0,B,3.0,debt,RENT,TN,0.496
