age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income
90.0,Other/Unknown,Bachelors,Divorced,Service,White,Male,99.0,0.132
17.0,Self-Employed,Prof-school,Separated,Other/Unknown,White,Female,1.0,0.878
17.0,Private,HS-grad,Single,Sales,Other,Male,27.0,0.732
30.0,Self-Employed,Prof-school,Separated,Blue-Collar,Other,Male,52.0,0.903
43.0,Self-Employed,HS-grad,Married,Other/Unknown,White,Male,84.0,0.721
24.0,Private,Assoc,Single,Professional,White,Female,73.0,0.26
85.0,Other/Unknown,Bachelors,Divorced,White-Collar,White,Female,99.0,0.147
17.0,Government,Prof-school,Widowed,Other/Unknown,Other,Female,1.0,0.932
17.0,Self-Employed,Prof-school,Single,Blue-Collar,Other,Male,28.0,0.911
42.0,Private,HS-grad,Widowed,Other/Unknown,White,Male,46.0,0.77
50.0,Self-Employed,HS-grad,Separated,Blue-Collar,Other,Male,77.0,0.819
90.0,Private,Prof-school,Single,Blue-Collar,White,Female,30.0,0.678
90.0,Private,Prof-school,Single,Other/Unknown,Other,Male,1.0,0.843
17.0,Government,Prof-school,Married,Professional,Other,Female,19.0,0.767
36.0,Private,Prof-school,Separated,Other/Unknown,White,Male,44.0,0.798
48.0,Self-Employed,HS-grad,Widowed,Blue-Collar,Other,Female,73.0,0.746
90.0,Private,Prof-school,Married,Sales,Other,Female,99.0,0.746
17.0,Government,Some-college,Widowed,Sales,Other,Male,25.0,0.704
31.0,Private,HS-grad,Single,Other/Unknown,Other,Male,49.0,0.791
46.0,Self-Employed,Prof-school,Single,Service,Other,Female,79.0,0.858
90.0,Private,Prof-school,Widowed,Other/Unknown,White,Male,99.0,0.814
19.0,Other/Unknown,HS-grad,Divorced,White-Collar,Other,Female,1.0,0.058
17.0,Private,Assoc,Single,Service,White,Male,29.0,0.268
62.0,Other/Unknown,Some-college,Married,Service,Other,Female,50.0,0.066
90.0,Private,Assoc,Single,White-Collar,White,Female,77.0,0.132
17.0,Other/Unknown,Assoc,Widowed,Service,White,Male,99.0,0.072
17.0,Other/Unknown,Doctorate,Divorced,White-Collar,Other,Female,1.0,0.019
27.0,Private,Assoc,Divorced,Blue-Collar,White,Male,22.0,0.205
72.0,Other/Unknown,School,Single,Sales,White,Male,66.0,0.107
17.0,Other/Unknown,Bachelors,Married,Service,White,Male,24.0,0.119
38.0,Other/Unknown,School,Single,Service,White,Female,48.0,0.124
61.0,Private,Assoc,Single,White-Collar,Other,Male,72.0,0.176
17.0,Private,Assoc,Single,White-Collar,White,Male,26.0,0.173
68.0,Other/Unknown,Bachelors,Divorced,Professional,Other,Female,41.0,0.101
90.0,Private,Assoc,Single,Service,White,Female,72.0,0.165
17.0,Other/Unknown,Bachelors,Separated,White-Collar,White,Male,99.0,0.131
17.0,Government,HS-grad,Divorced,Sales,Other,Male,24.0,0.8
38.0,Private,Prof-school,Widowed,Blue-Collar,Other,Female,45.0,0.804
48.0,Government,Some-college,Divorced,Other/Unknown,White,Male,79.0,0.701
90.0,Private,Prof-school,Widowed,Blue-Collar,Other,Female,99.0,0.814
22.0,Private,Assoc,Single,White-Collar,White,Female,22.0,0.161
90.0,Other/Unknown,HS-grad,Divorced,Blue-Collar,Other,Male,40.0,0.08
24.0,Private,Assoc,Single,Service,White,Female,72.0,0.198
83.0,Other/Unknown,HS-grad,Divorced,White-Collar,White,Female,99.0,0.167
25.0,Private,HS-grad,Widowed,Sales,White,Male,26.0,0.671
49.0,Self-Employed,Bachelors,Separated,Professional,Other,Female,43.0,0.771
64.0,Self-Employed,HS-grad,Single,Blue-Collar,White,Female,75.0,0.747
90.0,Private,Prof-school,Separated,Sales,Other,Male,99.0,0.834
17.0,Other/Unknown,Doctorate,Separated,Service,Other,Female,1.0,0.094
90.0,Other/Unknown,Bachelors,Divorced,Professional,White,Male,12.0,0.123
61.0,Other/Unknown,School,Widowed,Professional,Other,Female,63.0,0.114
17.0,Government,Assoc,Single,White-Collar,White,Male,37.0,0.313
90.0,Other/Unknown,Bachelors,Single,Service,White,Male,99.0,0.212
17.0,Self-Employed,Prof-school,Married,Professional,Other,Female,1.0,0.79
58.0,Self-Employed,Prof-school,Separated,Blue-Collar,White,Male,30.0,0.848
90.0,Self-Employed,Bachelors,Widowed,Other/Unknown,White,Male,60.0,0.758
17.0,Self-Employed,HS-grad,Single,Blue-Collar,Other,Female,79.0,0.816
90.0,Self-Employed,Some-college,Separated,Sales,Other,Male,99.0,0.602
17.0,Private,Assoc,Separated,Blue-Collar,White,Female,21.0,0.174
28.0,Private,Assoc,Single,White-Collar,White,Female,75.0,0.14
90.0,Other/Unknown,Some-college,Married,Professional,White,Female,35.0,0.131
17.0,Government,Prof-school,Single,Sales,White,Male,1.0,0.841
38.0,Government,HS-grad,Divorced,Sales,Other,Male,29.0,0.784
17.0,Government,Some-college,Widowed,Other/Unknown,White,Male,76.0,0.729
90.0,Self-Employed,Bachelors,Separated,Other/Unknown,Other,Female,45.0,0.825
90.0,Government,HS-grad,Single,Sales,Other,Female,99.0,0.819
33.0,Private,Assoc,Separated,Service,Other,Male,46.0,0.158
54.0,Other/Unknown,Bachelors,Single,Professional,White,Female,72.0,0.304
40.0,Government,Prof-school,Separated,Other/Unknown,White,Female,1.0,0.904
90.0,Self-Employed,Bachelors,Single,Professional,White,Male,42.0,0.747
17.0,Private,Prof-school,Single,Sales,Other,Male,28.0,0.851
17.0,Government,Prof-school,Married,Other/Unknown,White,Male,75.0,0.821
17.0,Other/Unknown,Doctorate,Divorced,White-Collar,White,Female,1.0,0.029
17.0,Private,Assoc,Separated,Blue-Collar,White,Male,35.0,0.181
90.0,Government,Assoc,Married,Service,Other,Male,16.0,0.162
36.0,Other/Unknown,Bachelors,Single,Blue-Collar,Other,Male,70.0,0.231
17.0,Government,Prof-school,Married,Sales,Other,Female,1.0,0.822
22.0,Self-Employed,HS-grad,Single,Blue-Collar,White,Male,27.0,0.821
53.0,Private,School,Widowed,Other/Unknown,Other,Male,43.0,0.717
62.0,Self-Employed,Bachelors,Married,Blue-Collar,Other,Male,77.0,0.705
17.0,Private,Doctorate,Divorced,White-Collar,White,Female,1.0,0.137
25.0,Other/Unknown,Assoc,Single,Blue-Collar,Other,Female,27.0,0.039
69.0,Other/Unknown,Bachelors,Widowed,Service,White,Male,43.0,0.154
90.0,Private,Assoc,Single,White-Collar,Other,Female,73.0,0.126
17.0,Other/Unknown,Bachelors,Divorced,Sales,Other,Female,99.0,0.239
90.0,Self-Employed,Prof-school,Single,Other/Unknown,White,Male,22.0,0.877
33.0,Private,HS-grad,Widowed,Other/Unknown,Other,Female,75.0,0.837
17.0,Private,Prof-school,Widowed,Professional,Other,Male,40.0,0.797
88.0,Self-Employed,Prof-school,Single,Service,White,Male,99.0,0.79
17.0,Other/Unknown,Masters,Separated,Service,Other,Male,1.0,0.057
34.0,Private,Bachelors,Married,Professional,White,Female,27.0,0.395
90.0,Government,Assoc,Single,White-Collar,White,Male,48.0,0.215
17.0,Other/Unknown,Bachelors,Single,Professional,White,Male,78.0,0.244
90.0,Other/Unknown,Assoc,Divorced,Service,Other,Female,99.0,0.03
90.0,Government,Bachelors,Single,Other/Unknown,White,Male,42.0,0.707
19.0,Private,Prof-school,Single,Professional,Other,Male,28.0,0.809
30.0,Self-Employed,Bachelors,Married,Blue-Collar,White,Male,78.0,0.685
17.0,Other/Unknown,School,Married,Blue-Collar,White,Male,1.0,0.051
90.0,Other/Unknown,Assoc,Divorced,White-Collar,Other,Male,23.0,0.01
17.0,Self-Employed,Assoc,Married,Professional,Other,Female,40.0,0.218
37.0,Other/Unknown,Some-college,Married,Professional,White,Male,74.0,0.102
90.0,Self-Employed,Prof-school,Single,Other/Unknown,White,Female,42.0,0.868
17.0,Private,HS-grad,Separated,Blue-Collar,Other,Male,29.0,0.617
33.0,Self-Employed,HS-grad,Widowed,Other/Unknown,White,Male,77.0,0.842
54.0,Government,Assoc,Single,White-Collar,White,Female,18.0,0.324
82.0,Other/Unknown,Doctorate,Widowed,Professional,Other,Male,40.0,0.115
90.0,Government,Doctorate,Married,Service,White,Female,72.0,0.452
17.0,Other/Unknown,Assoc,Single,White-Collar,White,Female,99.0,0.067
26.0,Self-Employed,Bachelors,Single,Blue-Collar,White,Male,1.0,0.772
90.0,Self-Employed,Some-college,Single,Other/Unknown,White,Female,40.0,0.736
17.0,Self-Employed,Prof-school,Single,Blue-Collar,White,Male,80.0,0.846
90.0,Private,Prof-school,Separated,Sales,Other,Female,99.0,0.856
17.0,Other/Unknown,Doctorate,Married,White-Collar,White,Female,1.0,0.057
26.0,Private,Assoc,Widowed,Service,Other,Male,25.0,0.203
33.0,Other/Unknown,School,Married,Professional,White,Male,50.0,0.074
63.0,Other/Unknown,Some-college,Separated,Professional,White,Male,80.0,0.125
90.0,Other/Unknown,Assoc,Married,White-Collar,Other,Female,99.0,0.027
17.0,Government,Prof-school,Divorced,Sales,White,Female,1.0,0.81
30.0,Private,HS-grad,Widowed,Other/Unknown,Other,Male,27.0,0.817
66.0,Self-Employed,Prof-school,Single,Sales,White,Male,48.0,0.863
57.0,Government,Bachelors,Divorced,Sales,Other,Female,81.0,0.799
90.0,Other/Unknown,HS-grad,Single,White-Collar,Other,Female,19.0,0.144
36.0,Other/Unknown,Assoc,Single,Blue-Collar,Other,Female,71.0,0.041
17.0,Government,HS-grad,Single,Blue-Collar,Other,Male,24.0,0.772
36.0,Government,Prof-school,Widowed,Service,White,Male,47.0,0.735
55.0,Government,HS-grad,Married,Sales,Other,Female,76.0,0.754
90.0,Government,Prof-school,Widowed,Other/Unknown,Other,Male,99.0,0.932
17.0,Private,Assoc,Single,Service,White,Male,40.0,0.261
90.0,Private,HS-grad,Married,White-Collar,Other,Male,20.0,0.264
32.0,Other/Unknown,Assoc,Single,Blue-Collar,Other,Female,75.0,0.042
17.0,Private,Prof-school,Single,Other/Unknown,Other,Female,1.0,0.872
17.0,Private,Prof-school,Widowed,Sales,White,Male,31.0,0.789
17.0,Private,HS-grad,Single,Sales,Other,Male,79.0,0.781
80.0,Government,Prof-school,Single,Service,Other,Female,43.0,0.822
17.0,Other/Unknown,School,Married,White-Collar,White,Female,1.0,0.049
35.0,Other/Unknown,Doctorate,Divorced,Professional,White,Female,31.0,0.079
54.0,Other/Unknown,Assoc,Separated,Service,Other,Male,57.0,0.027
68.0,Private,Doctorate,Married,Professional,White,Female,80.0,0.293
90.0,Other/Unknown,School,Single,White-Collar,Other,Male,99.0,0.052
17.0,Other/Unknown,Assoc,Separated,Service,White,Male,50.0,0.052
90.0,Private,HS-grad,Married,Blue-Collar,Other,Male,25.0,0.328
42.0,Private,Assoc,Single,Blue-Collar,Other,Female,77.0,0.168
30.0,Other/Unknown,Assoc,Single,Blue-Collar,Other,Female,71.0,0.042
90.0,Self-Employed,Bachelors,Single,Other/Unknown,Other,Female,1.0,0.805
17.0,Government,HS-grad,Single,Sales,White,Male,10.0,0.795
17.0,Private,Prof-school,Widowed,Other/Unknown,Other,Female,37.0,0.908
17.0,Self-Employed,HS-grad,Single,Other/Unknown,White,Male,73.0,0.873
90.0,Government,Prof-school,Single,Other/Unknown,White,Female,99.0,0.861
45.0,Other/Unknown,Assoc,Married,Sales,White,Male,20.0,0.072
59.0,Other/Unknown,Bachelors,Married,White-Collar,Other,Male,51.0,0.096
84.0,Other/Unknown,Some-college,Separated,Sales,White,Male,73.0,0.112
74.0,Self-Employed,Prof-school,Single,White-Collar,White,Female,1.0,0.777
17.0,Self-Employed,Bachelors,Widowed,Sales,Other,Male,29.0,0.766
20.0,Government,Prof-school,Separated,Professional,White,Female,60.0,0.778
42.0,Self-Employed,HS-grad,Single,Other/Unknown,Other,Male,84.0,0.872
90.0,Self-Employed,Prof-school,Widowed,Sales,Other,Female,99.0,0.927
38.0,Other/Unknown,Bachelors,Widowed,Sales,Other,Female,45.0,0.322
57.0,Private,Assoc,Single,Service,White,Female,74.0,0.176
17.0,Private,Prof-school,Single,Professional,Other,Female,1.0,0.805
90.0,Self-Employed,HS-grad,Single,Sales,White,Male,38.0,0.794
17.0,Government,Bachelors,Divorced,Other/Unknown,White,Male,23.0,0.748
20.0,Self-Employed,HS-grad,Divorced,Other/Unknown,White,Male,76.0,0.835
90.0,Government,Prof-school,Widowed,Other/Unknown,Other,Female,99.0,0.947
35.0,Other/Unknown,Masters,Separated,Blue-Collar,Other,Male,1.0,0.05
17.0,Other/Unknown,Doctorate,Married,White-Collar,White,Female,19.0,0.061
77.0,Private,Some-college,Divorced,Professional,Other,Female,40.0,0.248
17.0,Private,Assoc,Single,Sales,White,Female,77.0,0.405
90.0,Other/Unknown,Some-college,Married,Service,White,Female,99.0,0.137
90.0,Self-Employed,Prof-school,Widowed,Other/Unknown,White,Male,1.0,0.882
17.0,Government,HS-grad,Separated,Other/Unknown,Other,Female,18.0,0.823
33.0,Private,Prof-school,Single,Sales,Other,Male,44.0,0.852
48.0,Self-Employed,Bachelors,Single,White-Collar,Other,Female,77.0,0.672
90.0,Other/Unknown,HS-grad,Divorced,Blue-Collar,Other,Male,21.0,0.07
39.0,Private,Assoc,Single,Blue-Collar,Other,Female,73.0,0.167
89.0,Government,Prof-school,Widowed,Professional,White,Female,1.0,0.749
17.0,Private,Prof-school,Single,Blue-Collar,Other,Male,19.0,0.787
40.0,Private,Bachelors,Married,Other/Unknown,White,Female,44.0,0.535
57.0,Self-Employed,Bachelors,Single,Professional,White,Male,76.0,0.757
90.0,Private,Prof-school,Married,Other/Unknown,Other,Male,99.0,0.799
69.0,Self-Employed,Prof-school,Single,Other/Unknown,Other,Female,1.0,0.9
17.0,Government,Prof-school,Divorced,Sales,White,Male,8.0,0.821
90.0,Government,HS-grad,Widowed,Other/Unknown,White,Male,29.0,0.812
90.0,Self-Employed,Prof-school,Married,Other/Unknown,White,Female,69.0,0.737
35.0,Government,HS-grad,Widowed,Other/Unknown,Other,Male,99.0,0.911
17.0,Other/Unknown,Assoc,Separated,Service,White,Male,55.0,0.052
90.0,Other/Unknown,Assoc,Married,Blue-Collar,Other,Male,28.0,0.021
37.0,Private,Assoc,Single,Blue-Collar,Other,Female,82.0,0.174
17.0,Self-Employed,HS-grad,Single,Sales,White,Male,1.0,0.878
17.0,Self-Employed,Prof-school,Divorced,Professional,White,Female,52.0,0.689
67.0,Government,Some-college,Divorced,Sales,White,Female,23.0,0.718
45.0,Self-Employed,Some-college,Single,Other/Unknown,Other,Female,79.0,0.661
90.0,Self-Employed,Prof-school,Widowed,Sales,White,Male,99.0,0.868
35.0,Private,Assoc,Widowed,Service,White,Male,22.0,0.188
90.0,Other/Unknown,Doctorate,Divorced,White-Collar,White,Female,40.0,0.045
36.0,Private,Assoc,Single,Service,White,Male,72.0,0.228
90.0,Self-Employed,Prof-school,Divorced,Sales,White,Male,45.0,0.776
17.0,Self-Employed,HS-grad,Widowed,Sales,Other,Male,28.0,0.821
24.0,Government,Some-college,Single,Other/Unknown,White,Female,78.0,0.735
90.0,Self-Employed,HS-grad,Divorced,Sales,Other,Male,99.0,0.735
35.0,Other/Unknown,Assoc,Single,Blue-Collar,Other,Female,70.0,0.041
17.0,Self-Employed,Prof-school,Single,Sales,Other,Female,1.0,0.938
17.0,Government,HS-grad,Divorced,Other/Unknown,White,Male,25.0,0.847
65.0,Government,Prof-school,Widowed,Other/Unknown,Other,Female,48.0,0.945
21.0,Self-Employed,HS-grad,Divorced,Other/Unknown,White,Male,82.0,0.832
90.0,Government,HS-grad,Widowed,Sales,Other,Female,99.0,0.879
17.0,Other/Unknown,Masters,Divorced,White-Collar,White,Male,1.0,0.054
23.0,Private,Assoc,Single,Blue-Collar,White,Male,33.0,0.244
36.0,Other/Unknown,School,Married,Service,Other,Female,60.0,0.064
59.0,Private,Assoc,Single,Blue-Collar,White,Male,79.0,0.204
90.0,Other/Unknown,Bachelors,Divorced,White-Collar,White,Female,99.0,0.147
17.0,Self-Employed,Prof-school,Widowed,Sales,White,Male,1.0,0.861
22.0,Government,HS-grad,Separated,Other/Unknown,Other,Female,24.0,0.827
42.0,Private,Masters,Widowed,Sales,White,Female,46.0,0.595
58.0,Government,Prof-school,Divorced,Other/Unknown,White,Male,74.0,0.814
72.0,Other/Unknown,School,Married,Service,Other,Male,40.0,0.044
17.0,Government,Prof-school,Divorced,Professional,Other,Male,1.0,0.756
52.0,Private,Bachelors,Widowed,Other/Unknown,White,Female,33.0,0.697
87.0,Government,Prof-school,Divorced,Sales,Other,Female,60.0,0.835
17.0,Private,Prof-school,Widowed,Sales,Other,Male,83.0,0.869
90.0,Private,Bachelors,Separated,Other/Unknown,White,Female,99.0,0.712
79.0,Private,Assoc,Single,Blue-Collar,White,Male,1.0,0.217
90.0,Other/Unknown,HS-grad,Widowed,White-Collar,White,Female,30.0,0.197
27.0,Private,Assoc,Single,Blue-Collar,Other,Male,57.0,0.228
88.0,Other/Unknown,Assoc,Divorced,White-Collar,White,Male,99.0,0.028
17.0,Government,HS-grad,Divorced,Other/Unknown,White,Male,1.0,0.858
17.0,Private,Prof-school,Single,Sales,White,Male,38.0,0.757
17.0,Self-Employed,Bachelors,Single,Other/Unknown,Other,Female,75.0,0.86
21.0,Private,Assoc,Divorced,White-Collar,Other,Male,1.0,0.08
87.0,Other/Unknown,Bachelors,Single,Service,White,Male,26.0,0.198
17.0,Other/Unknown,Bachelors,Married,Service,Other,Male,60.0,0.109
25.0,Private,Doctorate,Single,White-Collar,White,Male,85.0,0.271
90.0,Other/Unknown,Bachelors,Separated,Service,White,Female,99.0,0.297
21.0,Private,Assoc,Single,White-Collar,White,Female,22.0,0.162
84.0,Other/Unknown,HS-grad,Divorced,White-Collar,White,Female,99.0,0.167
90.0,Self-Employed,Prof-school,Single,Blue-Collar,White,Male,40.0,0.826
28.0,Self-Employed,HS-grad,Separated,Sales,Other,Male,24.0,0.78
40.0,Self-Employed,HS-grad,Widowed,Other/Unknown,White,Male,75.0,0.839
83.0,Private,Prof-school,Single,Other/Unknown,Other,Female,99.0,0.876
90.0,Other/Unknown,School,Married,Professional,Other,Male,1.0,0.045
17.0,Other/Unknown,Bachelors,Divorced,White-Collar,White,Female,20.0,0.095
31.0,Private,Assoc,Separated,Service,Other,Female,50.0,0.152
90.0,Self-Employed,Prof-school,Separated,Sales,White,Female,1.0,0.871
17.0,Self-Employed,Bachelors,Single,Other/Unknown,Other,Male,16.0,0.822
55.0,Private,Prof-school,Widowed,Other/Unknown,Other,Male,40.0,0.882
72.0,Self-Employed,Bachelors,Married,Other/Unknown,White,Female,72.0,0.673
90.0,Other/Unknown,Prof-school,Single,Professional,Other,Male,99.0,0.563
17.0,Other/Unknown,Bachelors,Divorced,White-Collar,White,Female,1.0,0.086
90.0,Other/Unknown,Some-college,Married,Service,Other,Male,19.0,0.054
17.0,Other/Unknown,Bachelors,Widowed,White-Collar,White,Male,39.0,0.126
27.0,Other/Unknown,Assoc,Single,Professional,Other,Male,74.0,0.064
89.0,Other/Unknown,Bachelors,Married,Professional,White,Male,99.0,0.171
90.0,Self-Employed,Prof-school,Single,Other/Unknown,White,Male,45.0,0.875
28.0,Private,Bachelors,Separated,Blue-Collar,Other,Male,30.0,0.578
40.0,Self-Employed,HS-grad,Widowed,Other/Unknown,White,Male,79.0,0.841
17.0,Other/Unknown,School,Separated,White-Collar,Other,Male,1.0,0.025
17.0,Private,Assoc,Married,Professional,White,Male,56.0,0.204
43.0,Other/Unknown,HS-grad,Married,Sales,White,Male,84.0,0.168
90.0,Other/Unknown,Assoc,Married,Sales,White,Male,25.0,0.063
41.0,Self-Employed,Prof-school,Single,Other/Unknown,White,Female,1.0,0.908
17.0,Private,Prof-school,Widowed,Service,Other,Male,24.0,0.697
33.0,Private,HS-grad,Separated,Other/Unknown,White,Female,49.0,0.686
45.0,Self-Employed,Prof-school,Single,Sales,White,Male,79.0,0.869
43.0,Private,Assoc,Married,Blue-Collar,White,Female,43.0,0.158
90.0,Other/Unknown,Bachelors,Widowed,White-Collar,Other,Male,99.0,0.137
17.0,Government,Prof-school,Separated,Other/Unknown,Other,Female,1.0,0.919
70.0,Self-Employed,Bachelors,Single,Professional,White,Male,1.0,0.752
82.0,Government,HS-grad,Widowed,Sales,Other,Male,29.0,0.821
90.0,Self-Employed,Bachelors,Married,Other/Unknown,White,Male,67.0,0.682
35.0,Self-Employed,Prof-school,Single,Other/Unknown,Other,Female,99.0,0.915
